date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:04:38	786/786	---M--	200	added ('OK')	application/rss+xml	etag:%2299b889a9cd748e8b4eca0eb3758d138d%22	http://davtonia.com/blackcoin/zh/portfolio-item/demo-big-sur-milky-way/feed/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/zh/portfolio-item/demo-big-sur-milky-way/feed/index.html	(from http://davtonia.com/blackcoin/zh/portfolio-item/demo-big-sur-milky-way/)
01:04:38	191/191	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Apr%202016%2008:04:06%20GMT	http://davtonia.com/blackcoin/?p=26	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/index88b9.html	(from http://davtonia.com/blackcoin/zh/portfolio-item/demo-big-sur-milky-way/)
01:04:38	136930/136930	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:04:07%20GMT	http://davtonia.com/blackcoin/zh/portfolio-item-tag/forrest/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/zh/portfolio-item-tag/forrest/index.html	(from http://davtonia.com/blackcoin/zh/portfolio-item/demo-big-sur-milky-way/)
01:04:40	147139/147139	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:04:08%20GMT	http://davtonia.com/blackcoin/zh/portfolio-item-tag/nighttime/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/zh/portfolio-item-tag/nighttime/index.html	(from http://davtonia.com/blackcoin/zh/portfolio-item/demo-big-sur-milky-way/)
01:04:40	765/765	---M--	200	added ('OK')	application/rss+xml	etag:%2299b889a9cd748e8b4eca0eb3758d138d%22	http://davtonia.com/blackcoin/zh/portfolio-item/demo-beach-town/feed/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/zh/portfolio-item/demo-beach-town/feed/index.html	(from http://davtonia.com/blackcoin/zh/portfolio-item/demo-beach-town/)
01:04:40	184/184	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Apr%202016%2008:04:09%20GMT	http://davtonia.com/blackcoin/?p=28	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/index3c55.html	(from http://davtonia.com/blackcoin/zh/portfolio-item/demo-beach-town/)
01:04:41	136769/136769	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:04:10%20GMT	http://davtonia.com/blackcoin/zh/portfolio-item-tag/beach/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/zh/portfolio-item-tag/beach/index.html	(from http://davtonia.com/blackcoin/zh/portfolio-item/demo-beach-town/)
01:04:42	141876/141876	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:04:11%20GMT	http://davtonia.com/blackcoin/zh/portfolio-item-tag/evening/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/zh/portfolio-item-tag/evening/index.html	(from http://davtonia.com/blackcoin/zh/portfolio-item/demo-beach-town/)
01:04:42	777/777	---M--	200	added ('OK')	application/rss+xml	etag:%2299b889a9cd748e8b4eca0eb3758d138d%22	http://davtonia.com/blackcoin/zh/portfolio-item/demo-monterrey-blue/feed/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/zh/portfolio-item/demo-monterrey-blue/feed/index.html	(from http://davtonia.com/blackcoin/zh/portfolio-item/demo-monterrey-blue/)
01:04:43	188/188	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Apr%202016%2008:04:11%20GMT	http://davtonia.com/blackcoin/?p=29	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/index9cd7.html	(from http://davtonia.com/blackcoin/zh/portfolio-item/demo-monterrey-blue/)
01:04:43	136867/136867	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:04:12%20GMT	http://davtonia.com/blackcoin/zh/portfolio-item-tag/daytime/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/zh/portfolio-item-tag/daytime/index.html	(from http://davtonia.com/blackcoin/zh/portfolio-item/demo-monterrey-blue/)
01:04:44	756/756	---M--	200	added ('OK')	application/rss+xml	etag:%2299b889a9cd748e8b4eca0eb3758d138d%22	http://davtonia.com/blackcoin/zh/portfolio-item/demo-skyline/feed/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/zh/portfolio-item/demo-skyline/feed/index.html	(from http://davtonia.com/blackcoin/zh/portfolio-item/demo-skyline/)
01:04:44	181/181	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Apr%202016%2008:04:12%20GMT	http://davtonia.com/blackcoin/?p=30	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/index5643.html	(from http://davtonia.com/blackcoin/zh/portfolio-item/demo-skyline/)
01:04:44	783/783	---M--	200	added ('OK')	application/rss+xml	etag:%2299b889a9cd748e8b4eca0eb3758d138d%22	http://davtonia.com/blackcoin/zh/portfolio-item/demo-red-miami-sunset/feed/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/zh/portfolio-item/demo-red-miami-sunset/feed/index.html	(from http://davtonia.com/blackcoin/zh/portfolio-item/demo-red-miami-sunset/)
01:04:44	190/190	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Apr%202016%2008:04:13%20GMT	http://davtonia.com/blackcoin/?p=31	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/indexc7e3.html	(from http://davtonia.com/blackcoin/zh/portfolio-item/demo-red-miami-sunset/)
01:04:45	136871/136871	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:04:14%20GMT	http://davtonia.com/blackcoin/zh/portfolio-item-tag/sunset/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/zh/portfolio-item-tag/sunset/index.html	(from http://davtonia.com/blackcoin/zh/portfolio-item/demo-red-miami-sunset/)
01:04:45	807/807	---M--	200	added ('OK')	application/rss+xml	etag:%2299b889a9cd748e8b4eca0eb3758d138d%22	http://davtonia.com/blackcoin/zh/portfolio-item/demo-san-francisco-bay-bridge/feed/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/zh/portfolio-item/demo-san-francisco-bay-bridge/feed/index.html	(from http://davtonia.com/blackcoin/zh/portfolio-item/demo-san-francisco-bay-bridge/)
01:04:46	198/198	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Apr%202016%2008:04:14%20GMT	http://davtonia.com/blackcoin/?p=32	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/index6c46.html	(from http://davtonia.com/blackcoin/zh/portfolio-item/demo-san-francisco-bay-bridge/)
01:04:46	768/768	---M--	200	added ('OK')	application/rss+xml	etag:%2299b889a9cd748e8b4eca0eb3758d138d%22	http://davtonia.com/blackcoin/zh/portfolio-item/demo-south-beach/feed/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/zh/portfolio-item/demo-south-beach/feed/index.html	(from http://davtonia.com/blackcoin/zh/portfolio-item/demo-south-beach/)
01:04:46	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Apr%202016%2008:04:14%20GMT	http://davtonia.com/blackcoin/?p=33	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/indexdd23.html	(from http://davtonia.com/blackcoin/zh/portfolio-item/demo-south-beach/)
01:04:46	774/774	---M--	200	added ('OK')	application/rss+xml	etag:%2299b889a9cd748e8b4eca0eb3758d138d%22	http://davtonia.com/blackcoin/zh/portfolio-item/demo-make-it-count/feed/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/zh/portfolio-item/demo-make-it-count/feed/index.html	(from http://davtonia.com/blackcoin/zh/portfolio-item/demo-make-it-count/)
01:04:47	187/187	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Apr%202016%2008:04:15%20GMT	http://davtonia.com/blackcoin/?p=27	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/index1c4a.html	(from http://davtonia.com/blackcoin/zh/portfolio-item/demo-make-it-count/)
01:04:48	137388/137388	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:04:16%20GMT	http://davtonia.com/blackcoin/zh/portfolio-item/demo-have-you-tried-this/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/zh/portfolio-item/demo-have-you-tried-this/index.html	(from http://davtonia.com/blackcoin/zh/portfolio-item-category/creative/)
01:04:48	137097/137097	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:04:17%20GMT	http://davtonia.com/blackcoin/zh/portfolio-item-category/inspiration/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/zh/portfolio-item-category/inspiration/index.html	(from http://davtonia.com/blackcoin/zh/portfolio-item-category/creative/)
01:04:49	785/785	---M--	200	added ('OK')	application/rss+xml	etag:%2299b889a9cd748e8b4eca0eb3758d138d%22	http://davtonia.com/blackcoin/ru/portfolio-item/demo-keyhole-arch/feed/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/ru/portfolio-item/demo-keyhole-arch/feed/index.html	(from http://davtonia.com/blackcoin/ru/portfolio-item/demo-keyhole-arch/)
01:04:50	147012/147012	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:04:18%20GMT	http://davtonia.com/blackcoin/ru/portfolio-item-tag/ocean/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/ru/portfolio-item-tag/ocean/index.html	(from http://davtonia.com/blackcoin/ru/portfolio-item/demo-keyhole-arch/)
01:04:51	147011/147011	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:04:19%20GMT	http://davtonia.com/blackcoin/ru/portfolio-item-tag/shore/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/ru/portfolio-item-tag/shore/index.html	(from http://davtonia.com/blackcoin/ru/portfolio-item/demo-keyhole-arch/)
01:04:51	137307/137307	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:04:20%20GMT	http://davtonia.com/blackcoin/ru/portfolio-item/demo-stockyards-hotel/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/ru/portfolio-item/demo-stockyards-hotel/index.html	(from http://davtonia.com/blackcoin/ru/portfolio-item-tag/historic/)
01:04:52	136914/136914	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:04:21%20GMT	http://davtonia.com/blackcoin/ru/portfolio-item-category/texas/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/ru/portfolio-item-category/texas/index.html	(from http://davtonia.com/blackcoin/ru/portfolio-item-tag/historic/)
01:04:53	137628/137628	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:04:21%20GMT	http://davtonia.com/blackcoin/ru/portfolio-item/demo-pike-place-market/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/ru/portfolio-item/demo-pike-place-market/index.html	(from http://davtonia.com/blackcoin/ru/portfolio-item-tag/historic/)
01:04:55	136977/136977	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:04:22%20GMT	http://davtonia.com/blackcoin/ru/portfolio-item-category/oregon/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/ru/portfolio-item-category/oregon/index.html	(from http://davtonia.com/blackcoin/ru/portfolio-item-tag/historic/)
01:04:55	794/794	---M--	200	added ('OK')	application/rss+xml	etag:%2299b889a9cd748e8b4eca0eb3758d138d%22	http://davtonia.com/blackcoin/ru/portfolio-item/demo-bridge-to-gucci/feed/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/ru/portfolio-item/demo-bridge-to-gucci/feed/index.html	(from http://davtonia.com/blackcoin/ru/portfolio-item/demo-bridge-to-gucci/)
01:04:56	136874/136874	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:04:24%20GMT	http://davtonia.com/blackcoin/ru/portfolio-item-tag/nightlife/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/ru/portfolio-item-tag/nightlife/index.html	(from http://davtonia.com/blackcoin/ru/portfolio-item/demo-bridge-to-gucci/)
01:04:57	130603/130603	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:04:25%20GMT	http://davtonia.com/blackcoin/ru/portfolio-item-tag/upscale/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/ru/portfolio-item-tag/upscale/index.html	(from http://davtonia.com/blackcoin/ru/portfolio-item/demo-bridge-to-gucci/)
01:04:57	800/800	---M--	200	added ('OK')	application/rss+xml	etag:%2299b889a9cd748e8b4eca0eb3758d138d%22	http://davtonia.com/blackcoin/ru/portfolio-item/demo-big-sur-milky-way/feed/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/ru/portfolio-item/demo-big-sur-milky-way/feed/index.html	(from http://davtonia.com/blackcoin/ru/portfolio-item/demo-big-sur-milky-way/)
01:05:00	136939/136939	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:04:26%20GMT	http://davtonia.com/blackcoin/ru/portfolio-item-tag/forrest/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/ru/portfolio-item-tag/forrest/index.html	(from http://davtonia.com/blackcoin/ru/portfolio-item/demo-big-sur-milky-way/)
01:05:01	147242/147242	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:04:27%20GMT	http://davtonia.com/blackcoin/ru/portfolio-item-tag/nighttime/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/ru/portfolio-item-tag/nighttime/index.html	(from http://davtonia.com/blackcoin/ru/portfolio-item/demo-big-sur-milky-way/)
01:05:01	779/779	---M--	200	added ('OK')	application/rss+xml	etag:%2299b889a9cd748e8b4eca0eb3758d138d%22	http://davtonia.com/blackcoin/ru/portfolio-item/demo-beach-town/feed/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/ru/portfolio-item/demo-beach-town/feed/index.html	(from http://davtonia.com/blackcoin/ru/portfolio-item/demo-beach-town/)
01:05:01	136778/136778	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:04:28%20GMT	http://davtonia.com/blackcoin/ru/portfolio-item-tag/beach/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/ru/portfolio-item-tag/beach/index.html	(from http://davtonia.com/blackcoin/ru/portfolio-item/demo-beach-town/)
01:05:03	141931/141931	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:04:31%20GMT	http://davtonia.com/blackcoin/ru/portfolio-item-tag/evening/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/ru/portfolio-item-tag/evening/index.html	(from http://davtonia.com/blackcoin/ru/portfolio-item/demo-beach-town/)
01:05:03	791/791	---M--	200	added ('OK')	application/rss+xml	etag:%2299b889a9cd748e8b4eca0eb3758d138d%22	http://davtonia.com/blackcoin/ru/portfolio-item/demo-monterrey-blue/feed/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/ru/portfolio-item/demo-monterrey-blue/feed/index.html	(from http://davtonia.com/blackcoin/ru/portfolio-item/demo-monterrey-blue/)
01:05:03	136876/136876	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:04:32%20GMT	http://davtonia.com/blackcoin/ru/portfolio-item-tag/daytime/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/ru/portfolio-item-tag/daytime/index.html	(from http://davtonia.com/blackcoin/ru/portfolio-item/demo-monterrey-blue/)
01:05:05	797/797	---M--	200	added ('OK')	application/rss+xml	etag:%2299b889a9cd748e8b4eca0eb3758d138d%22	http://davtonia.com/blackcoin/ru/portfolio-item/demo-red-miami-sunset/feed/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/ru/portfolio-item/demo-red-miami-sunset/feed/index.html	(from http://davtonia.com/blackcoin/ru/portfolio-item/demo-red-miami-sunset/)
01:05:05	136880/136880	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:04:33%20GMT	http://davtonia.com/blackcoin/ru/portfolio-item-tag/sunset/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/ru/portfolio-item-tag/sunset/index.html	(from http://davtonia.com/blackcoin/ru/portfolio-item/demo-red-miami-sunset/)
01:05:05	770/770	---M--	200	added ('OK')	application/rss+xml	etag:%2299b889a9cd748e8b4eca0eb3758d138d%22	http://davtonia.com/blackcoin/ru/portfolio-item/demo-skyline/feed/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/ru/portfolio-item/demo-skyline/feed/index.html	(from http://davtonia.com/blackcoin/ru/portfolio-item/demo-skyline/)
01:05:05	821/821	---M--	200	added ('OK')	application/rss+xml	etag:%2299b889a9cd748e8b4eca0eb3758d138d%22	http://davtonia.com/blackcoin/ru/portfolio-item/demo-san-francisco-bay-bridge/feed/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/ru/portfolio-item/demo-san-francisco-bay-bridge/feed/index.html	(from http://davtonia.com/blackcoin/ru/portfolio-item/demo-san-francisco-bay-bridge/)
01:05:05	782/782	---M--	200	added ('OK')	application/rss+xml	etag:%2299b889a9cd748e8b4eca0eb3758d138d%22	http://davtonia.com/blackcoin/ru/portfolio-item/demo-south-beach/feed/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/ru/portfolio-item/demo-south-beach/feed/index.html	(from http://davtonia.com/blackcoin/ru/portfolio-item/demo-south-beach/)
01:05:06	788/788	---M--	200	added ('OK')	application/rss+xml	etag:%2299b889a9cd748e8b4eca0eb3758d138d%22	http://davtonia.com/blackcoin/ru/portfolio-item/demo-make-it-count/feed/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/ru/portfolio-item/demo-make-it-count/feed/index.html	(from http://davtonia.com/blackcoin/ru/portfolio-item/demo-make-it-count/)
01:05:07	137550/137550	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:04:35%20GMT	http://davtonia.com/blackcoin/ru/portfolio-item/demo-have-you-tried-this/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/ru/portfolio-item/demo-have-you-tried-this/index.html	(from http://davtonia.com/blackcoin/ru/portfolio-item-category/creative/)
01:05:08	137106/137106	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:04:36%20GMT	http://davtonia.com/blackcoin/ru/portfolio-item-category/inspiration/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/ru/portfolio-item-category/inspiration/index.html	(from http://davtonia.com/blackcoin/ru/portfolio-item-category/creative/)
01:05:09	778/778	---M--	200	added ('OK')	application/rss+xml	etag:%2299b889a9cd748e8b4eca0eb3758d138d%22	http://davtonia.com/blackcoin/es/portfolio-item/demo-keyhole-arch/feed/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/es/portfolio-item/demo-keyhole-arch/feed/index.html	(from http://davtonia.com/blackcoin/es/portfolio-item/demo-keyhole-arch/)
01:05:09	146691/146691	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:04:37%20GMT	http://davtonia.com/blackcoin/es/portfolio-item-tag/ocean/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/es/portfolio-item-tag/ocean/index.html	(from http://davtonia.com/blackcoin/es/portfolio-item/demo-keyhole-arch/)
01:05:10	146690/146690	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:04:38%20GMT	http://davtonia.com/blackcoin/es/portfolio-item-tag/shore/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/es/portfolio-item-tag/shore/index.html	(from http://davtonia.com/blackcoin/es/portfolio-item/demo-keyhole-arch/)
01:05:11	137133/137133	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:04:39%20GMT	http://davtonia.com/blackcoin/es/portfolio-item/demo-stockyards-hotel/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/es/portfolio-item/demo-stockyards-hotel/index.html	(from http://davtonia.com/blackcoin/es/portfolio-item-tag/historic/)
01:05:12	136669/136669	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:04:40%20GMT	http://davtonia.com/blackcoin/es/portfolio-item-category/texas/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/es/portfolio-item-category/texas/index.html	(from http://davtonia.com/blackcoin/es/portfolio-item-tag/historic/)
01:05:13	137454/137454	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:04:40%20GMT	http://davtonia.com/blackcoin/es/portfolio-item/demo-pike-place-market/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/es/portfolio-item/demo-pike-place-market/index.html	(from http://davtonia.com/blackcoin/es/portfolio-item-tag/historic/)
01:05:14	787/787	---M--	200	added ('OK')	application/rss+xml	etag:%2299b889a9cd748e8b4eca0eb3758d138d%22	http://davtonia.com/blackcoin/es/portfolio-item/demo-bridge-to-gucci/feed/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/es/portfolio-item/demo-bridge-to-gucci/feed/index.html	(from http://davtonia.com/blackcoin/es/portfolio-item/demo-bridge-to-gucci/)
01:05:14	136732/136732	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:04:41%20GMT	http://davtonia.com/blackcoin/es/portfolio-item-category/oregon/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/es/portfolio-item-category/oregon/index.html	(from http://davtonia.com/blackcoin/es/portfolio-item-tag/historic/)
01:05:15	136629/136629	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:04:42%20GMT	http://davtonia.com/blackcoin/es/portfolio-item-tag/nightlife/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/es/portfolio-item-tag/nightlife/index.html	(from http://davtonia.com/blackcoin/es/portfolio-item/demo-bridge-to-gucci/)
01:05:16	793/793	---M--	200	added ('OK')	application/rss+xml	etag:%2299b889a9cd748e8b4eca0eb3758d138d%22	http://davtonia.com/blackcoin/es/portfolio-item/demo-big-sur-milky-way/feed/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/es/portfolio-item/demo-big-sur-milky-way/feed/index.html	(from http://davtonia.com/blackcoin/es/portfolio-item/demo-big-sur-milky-way/)
01:05:16	130394/130394	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:04:43%20GMT	http://davtonia.com/blackcoin/es/portfolio-item-tag/upscale/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/es/portfolio-item-tag/upscale/index.html	(from http://davtonia.com/blackcoin/es/portfolio-item/demo-bridge-to-gucci/)
01:05:17	136694/136694	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:04:44%20GMT	http://davtonia.com/blackcoin/es/portfolio-item-tag/forrest/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/es/portfolio-item-tag/forrest/index.html	(from http://davtonia.com/blackcoin/es/portfolio-item/demo-big-sur-milky-way/)
01:05:18	772/772	---M--	200	added ('OK')	application/rss+xml	etag:%2299b889a9cd748e8b4eca0eb3758d138d%22	http://davtonia.com/blackcoin/es/portfolio-item/demo-beach-town/feed/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/es/portfolio-item/demo-beach-town/feed/index.html	(from http://davtonia.com/blackcoin/es/portfolio-item/demo-beach-town/)
01:05:18	146921/146921	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:04:45%20GMT	http://davtonia.com/blackcoin/es/portfolio-item-tag/nighttime/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/es/portfolio-item-tag/nighttime/index.html	(from http://davtonia.com/blackcoin/es/portfolio-item/demo-big-sur-milky-way/)
01:05:19	136533/136533	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:04:46%20GMT	http://davtonia.com/blackcoin/es/portfolio-item-tag/beach/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/es/portfolio-item-tag/beach/index.html	(from http://davtonia.com/blackcoin/es/portfolio-item/demo-beach-town/)
01:05:20	141648/141648	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:04:47%20GMT	http://davtonia.com/blackcoin/es/portfolio-item-tag/evening/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/es/portfolio-item-tag/evening/index.html	(from http://davtonia.com/blackcoin/es/portfolio-item/demo-beach-town/)
01:05:21	784/784	---M--	200	added ('OK')	application/rss+xml	etag:%2299b889a9cd748e8b4eca0eb3758d138d%22	http://davtonia.com/blackcoin/es/portfolio-item/demo-monterrey-blue/feed/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/es/portfolio-item/demo-monterrey-blue/feed/index.html	(from http://davtonia.com/blackcoin/es/portfolio-item/demo-monterrey-blue/)
01:05:21	136631/136631	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:04:48%20GMT	http://davtonia.com/blackcoin/es/portfolio-item-tag/daytime/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/es/portfolio-item-tag/daytime/index.html	(from http://davtonia.com/blackcoin/es/portfolio-item/demo-monterrey-blue/)
01:05:21	790/790	---M--	200	added ('OK')	application/rss+xml	etag:%2299b889a9cd748e8b4eca0eb3758d138d%22	http://davtonia.com/blackcoin/es/portfolio-item/demo-red-miami-sunset/feed/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/es/portfolio-item/demo-red-miami-sunset/feed/index.html	(from http://davtonia.com/blackcoin/es/portfolio-item/demo-red-miami-sunset/)
01:05:21	763/763	---M--	200	added ('OK')	application/rss+xml	etag:%2299b889a9cd748e8b4eca0eb3758d138d%22	http://davtonia.com/blackcoin/es/portfolio-item/demo-skyline/feed/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/es/portfolio-item/demo-skyline/feed/index.html	(from http://davtonia.com/blackcoin/es/portfolio-item/demo-skyline/)
01:05:23	136635/136635	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:04:50%20GMT	http://davtonia.com/blackcoin/es/portfolio-item-tag/sunset/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/es/portfolio-item-tag/sunset/index.html	(from http://davtonia.com/blackcoin/es/portfolio-item/demo-red-miami-sunset/)
01:05:23	814/814	---M--	200	added ('OK')	application/rss+xml	etag:%2299b889a9cd748e8b4eca0eb3758d138d%22	http://davtonia.com/blackcoin/es/portfolio-item/demo-san-francisco-bay-bridge/feed/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/es/portfolio-item/demo-san-francisco-bay-bridge/feed/index.html	(from http://davtonia.com/blackcoin/es/portfolio-item/demo-san-francisco-bay-bridge/)
01:05:23	775/775	---M--	200	added ('OK')	application/rss+xml	etag:%2299b889a9cd748e8b4eca0eb3758d138d%22	http://davtonia.com/blackcoin/es/portfolio-item/demo-south-beach/feed/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/es/portfolio-item/demo-south-beach/feed/index.html	(from http://davtonia.com/blackcoin/es/portfolio-item/demo-south-beach/)
